frame_id,global_indices,lens_indices,receptor_type,position_x_um,position_y_um,position_z_um,direction_x,direction_y,direction_z,colours_r_uv,colours_g,colours_b,intensity
1,1700,242,6,-366.8878479003906,168.3886260986328,-66.66758728027344,-0.5758280158042908,0.6970751285552979,-0.4272099733352661,0.024778563529253006,0.016162360087037086,0.14706607162952423,0.06266900151968002
1,1701,243,0,-348.71636962890625,177.1719512939453,-74.26653289794922,-0.5195658802986145,0.7598994970321655,-0.3906456530094147,0.022783080115914345,0.07316763699054718,0.22271360456943512,0.10622143745422363
1,1702,243,1,-348.71636962890625,177.1719512939453,-74.26653289794922,-0.5720320343971252,0.6953179836273193,-0.4351002871990204,0.025172235444188118,0.08186750113964081,0.24866221845149994,0.1185673177242279
1,1703,243,2,-348.71636962890625,177.1719512939453,-74.26653289794922,-0.611846387386322,0.6273370385169983,-0.4817594885826111,0.030877072364091873,0.09628981351852417,0.2853618264198303,0.1375095695257187
1,1704,243,3,-348.71636962890625,177.1719512939453,-74.26653289794922,-0.5361560583114624,0.666655421257019,-0.5177907347679138,0.03113311156630516,0.08764844387769699,0.25946322083473206,0.12608158588409424
1,1705,243,4,-348.71636962890625,177.1719512939453,-74.26653289794922,-0.4580214321613312,0.6983242630958557,-0.550054132938385,0.02525303326547146,0.08174110949039459,0.24740338325500488,0.11813250929117203
1,1706,243,5,-348.71636962890625,177.1719512939453,-74.26653289794922,-0.41183164715766907,0.7595832347869873,-0.5034162998199463,0.02397744543850422,0.07460545003414154,0.22410985827445984,0.10756424814462662
1,1707,243,6,-348.71636962890625,177.1719512939453,-74.26653289794922,-0.49158817529678345,0.7305399179458618,-0.4739752411842346,0.023652346804738045,0.015296874567866325,0.13980697095394135,0.05958539620041847
1,1708,244,0,-329.8816223144531,184.32650756835938,-80.58993530273438,-0.43712037801742554,0.7891494631767273,-0.4314729869365692,0.02189028449356556,0.06986489146947861,0.21327677369117737,0.1016773208975792
1,1709,244,1,-329.8816223144531,184.32650756835938,-80.58993530273438,-0.49039900302886963,0.7277956604957581,-0.47939783334732056,0.023941170424222946,0.07746126502752304,0.23586606979370117,0.11242283135652542
1,1710,244,2,-329.8816223144531,184.32650756835938,-80.58993530273438,-0.5311554074287415,0.6621848344802856,-0.5285689830780029,0.032417893409729004,0.0946260318160057,0.2729865312576294,0.13334348797798157
1,1711,244,3,-329.8816223144531,184.32650756835938,-80.58993530273438,-0.45054638385772705,0.6960197687149048,-0.5590746402740479,0.025809437036514282,0.08265193551778793,0.24949243664741516,0.11931794136762619
1,1712,244,4,-329.8816223144531,184.32650756835938,-80.58993530273438,-0.3682970106601715,0.7220951914787292,-0.5856072306632996,0.03181306645274162,0.08830606192350388,0.24921691417694092,0.1231120154261589
1,1713,244,5,-329.8816223144531,184.32650756835938,-80.58993530273438,-0.32164761424064636,0.7805736064910889,-0.5359549522399902,0.0280095636844635,0.07816281914710999,0.22366322576999664,0.10994520038366318
1,1714,244,6,-329.8816223144531,184.32650756835938,-80.58993530273438,-0.4051264822483063,0.757199227809906,-0.5123688578605652,0.024521972984075546,0.015123872086405754,0.1356184035539627,0.05842141434550285
1,1715,245,0,-310.87176513671875,189.8468475341797,-85.59693145751953,-0.35285836458206177,0.8126299977302551,-0.46381404995918274,0.021477753296494484,0.06727436929941177,0.2043371945619583,0.0976964458823204
1,1716,245,1,-310.87176513671875,189.8468475341797,-85.59693145751953,-0.4076312482357025,0.7546302676200867,-0.5141691565513611,0.024231938645243645,0.07545380294322968,0.22638419270515442,0.10868998616933823
1,1717,245,2,-310.87176513671875,189.8468475341797,-85.59693145751953,-0.45017513632774353,0.6914623975753784,-0.5649974346160889,0.02558962069451809,0.08264582604169846,0.24962957203388214,0.11928834766149521
1,1718,245,3,-310.87176513671875,189.8468475341797,-85.59693145751953,-0.365693062543869,0.7189551591873169,-0.5910770297050476,0.03297596052289009,0.08948846161365509,0.2505241334438324,0.12432951480150223
1,1719,245,4,-310.87176513671875,189.8468475341797,-85.59693145751953,-0.28037229180336,0.7386459112167358,-0.6130200028419495,0.07548080384731293,0.1405322551727295,0.3003940284252167,0.17213569581508636
1,1720,245,5,-310.87176513671875,189.8468475341797,-85.59693145751953,-0.23250901699066162,0.7942813038825989,-0.561299204826355,0.04298799857497215,0.09586017578840256,0.2398078292608261,0.12621866166591644
1,1721,245,6,-310.87176513671875,189.8468475341797,-85.59693145751953,-0.31868767738342285,0.7773323655128479,-0.5423952341079712,0.02492670901119709,0.014853952452540398,0.13158822059631348,0.057122960686683655
1,1722,246,0,-291.9656982421875,193.8824005126953,-89.30107116699219,-0.2679244875907898,0.8308602571487427,-0.4877372682094574,0.024209318682551384,0.06866192817687988,0.19954746961593628,0.0974729061126709
1,1723,246,1,-291.9656982421875,193.8824005126953,-89.30107116699219,-0.3249969184398651,0.7766047716140747,-0.5396869778633118,0.02883477509021759,0.07832145690917969,0.2208120971918106,0.10932277888059616
